Agency_Name,State_Name,District_Name,Tahsil_Name,Station_Name,Latitude,Longitude,Station_Type,Station_Status
CGWB,CHHATTISGARH,JANJGIR CHAMPA,JANJGIR CHAMPA,SAKTI-D,22.021,82.963,GROUND,INSTALLED
CGWB,CHHATTISGARH,MAHASAMUND,BAGBAHARA,AWARADABRI,21.0847,82.3006,GROUND,INSTALLED
CGWB,CHHATTISGARH,MAHASAMUND,MAHASAMUND,SARAIPALLI-S,21.3167,83.0083,GROUND,INSTALLED
CGWB,CHHATTISGARH,MAHASAMUND,BASNA,SARAIPALLI-D,21.3167,83.0083,GROUND,INSTALLED
CGWB,CHHATTISGARH,MAHASAMUND,MAHASAMUND,PITHORA,21.2514,82.5167,GROUND,INSTALLED
CGWB,CHHATTISGARH,MAHASAMUND,PITHORA,SANKRA,21.2839,82.6622,GROUND,INSTALLED
CGWB,MEGHALAYA,EAST KHASI HILLS,EAST KHASI HILLS,NIT CHERRAPUNJI,25.250096,91.744879,GROUND,INSTALLED
CGWB,CHHATTISGARH,BALODA BAZAR,BALODA BAZAR,KASDOL-S,21.6208,82.4264,GROUND,INSTALLED
CGWB,CHHATTISGARH,BALODA BAZAR,BALODA BAZAR,KASDOL-D,21.2086,86.1875,GROUND,INSTALLED
CGWB,CHHATTISGARH,BALODA BAZAR,BALODA BAZAR,SANDI,21.4667,82.075,GROUND,INSTALLED
CGWB,CHHATTISGARH,JANJGIR CHAMPA,AKALTARA,AKALTARA,22.026,82.422,GROUND,INSTALLED
CGWB,CHHATTISGARH,JANJGIR CHAMPA,BALODA,BALODA,22.135,82.478,GROUND,INSTALLED
CGWB,CHHATTISGARH,JANJGIR CHAMPA,JANJGIR CHAMPA,PAMGARH-S,21.871,82.453,GROUND,INSTALLED
CGWB,CHHATTISGARH,JANJGIR CHAMPA,NAWAGARH,SEORINARAYAN,21.718,82.594,GROUND,INSTALLED
CGWB,MEGHALAYA,RI BHOI,UMSNING,PURDUWA,25.914313,85.5875,GROUND,INSTALLED
CGWB,MEGHALAYA,RI BHOI,UMSNING,RPBF KYRDEMKULAI,25.749398,91.837378,GROUND,INSTALLED
CGWB,CHHATTISGARH,BEMETARA,BEMETARA,BEMETARA,21.7177,81.536727,GROUND,INSTALLED
CGWB,CHHATTISGARH,KAWARDHA,KAWARDHA,PANDARIA,22.2167,81.4181,GROUND,INSTALLED
CGWB,CHHATTISGARH,MUNGELI,MUNGELI,KEONCHI-S,22.621,81.771,GROUND,INSTALLED
CGWB,CHHATTISGARH,MUNGELI,MUNGELI,KEONCHI-D,22.621,81.771,GROUND,INSTALLED
CGWB,CHHATTISGARH,MUNGELI,MUNGELI,MUNGELI-S,22.066,81.686,GROUND,INSTALLED
CGWB,CHHATTISGARH,MUNGELI,MUNGELI,MUNGELI-D,22.066,81.686,GROUND,INSTALLED
CGWB,MEGHALAYA,EAST KHASI HILLS,MYLLIEM,"W.R.D., SHILLONG",25.565738,91.89622,GROUND,INSTALLED
CGWB,ASSAM,HAILAKANDI,HAILAKANDI,ALAICHERRA-V,27.439,94.525,GROUND,INSTALLED
CGWB,CHHATTISGARH,BEMETARA,BEMETARA,BIRSINGHI,21.9672,81.5017,GROUND,INSTALLED
CGWB,CHHATTISGARH,KAWARDHA,KAWARDHA,DASHARANGPUR,21.725,81.4389,GROUND,INSTALLED
CGWB,CHHATTISGARH,DURG,DHAMDHA,DHAMDA-D,21.465,81.3347,GROUND,INSTALLED
CGWB,CHHATTISGARH,KAWARDHA,KAWARDHA,LOHARA-S,21.8333,81.125,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,DHARSIWA-D,21.339,81.706,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,DHARSIWA-S,21.339,81.706,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,GANDAI,21.6639,81.1089,GROUND,INSTALLED
CGWB,ASSAM,HAILAKANDI,HAILAKANDI,ALAICHERRA(MANIPUR),24.392008,92.559075,GROUND,INSTALLED
CGWB,ASSAM,HAILAKANDI,HAILAKANDI,KUCHILA,24.650256,92.588009,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,PARASTARAI,21.40927,81.664913,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,GHOSHATA,21.329584,81.63356,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,CHAUKI PZ,21.300032,81.650763,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,MANDAR(S),21.3389,81.7058,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,MANDAR(D),21.3389,81.7058,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,TILDA,PANDERBHATA,21.4428,81.6519,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,TILDA,CHATAUD,21.4938393,81.844552,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,DHAMTARI,DHAMTARI,20.7083,81.55,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,DHAMTARI,GANGREL,20.6267,81.5747,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,MAGARLOD,BANRAUD D,20.5958,81.6583,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,MAGARLOD,MAGARLOD S,20.7458,81.8542,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,MAGARLOD,MAGARLOD D,20.7458,81.8542,GROUND,INSTALLED
CGWB,CHHATTISGARH,GARIYABANDH,GARIYABANDH,RAJIM D,20.9667,81.8833,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,NIMRA,21.40351,81.742535,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,ABHANPUR,KRISHI UPAJ MANDI,21.05031,81.741655,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,MAGARLOD,BARBRAUD,20.597906,81.658006,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,DHAMTARI,BHATAGOW,20.8810505,81.688561,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,ABHANPUR,ABHANPUR-S,21.05499,81.7458,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,ABHANPUR,ABHANPUR-D,21.05,81.7458,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,KHENDRI,21.5308,82.1683,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,KENDRI,21.5308,82.1683,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,KENDRI,21.625,81.704,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,KENDOR,21.625,81.704,GROUND,INSTALLED
CGWB,CHHATTISGARH,DURG,PATAN,BOHARDIH,21.7167,81.5333,GROUND,INSTALLED
CGWB,CHHATTISGARH,DURG,PATAN,TARRA,21.465,81.3347,GROUND,INSTALLED
CGWB,CHHATTISGARH,DURG,DURG,SELUD,21.1,81.4194,GROUND,INSTALLED
CGWB,CHHATTISGARH,DURG,PATAN,KUMHARI,21.2333,81.5333,GROUND,INSTALLED
CGWB,CHHATTISGARH,RAIPUR,RAIPUR,ITI HEERAPUR,22.4042,83.825,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,DHAMTARI,NAGARI,20.5006,81.9583,GROUND,INSTALLED
CGWB,CHHATTISGARH,DURG,GURUR,GURUR-D,20.6833,81.4083,GROUND,INSTALLED
CGWB,CHHATTISGARH,DURG,GURUR,GURUR-S,20.6833,81.4083,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,DHAMTARI,KURUD,21.8333,81.125,GROUND,INSTALLED
CGWB,CHHATTISGARH,DHAMTARI,DHAMTARI,AMDI,22.271,81.707,GROUND,INSTALLED
CGWB,CHHATTISGARH,BASTER,BAKAWAND,BHANPURI-S,19.3325,81.8319,GROUND,INSTALLED
CGWB,CHHATTISGARH,BASTAR,BASTAR,BHANPURI-D,19.3325,81.8319,GROUND,INSTALLED
CGWB,CHHATTISGARH,BASTAR,JAGDALPUR,JAGDALPUR-D,19.0861,82.0283,GROUND,INSTALLED
CGWB,CHHATTISGARH,BASTER,BAKAWAND,PHARASGAON,19.8583,81.6375,GROUND,INSTALLED
CGWB,CHHATTISGARH,KANKER,KANKER,KANKER,20.2792,81.4958,GROUND,INSTALLED
CGWB,CHHATTISGARH,KANKER,KANKER,MAKIDI,22.271,81.707,GROUND,INSTALLED
CGWB,CHHATTISGARH,KANKER,BHANUPRATAPPUR,BHANU PRATAPPUR,21.1847,80.7597,GROUND,INSTALLED
CGWB,CHHATTISGARH,BALODABAZAR,BALODABAZAR,DONDI,23.609,81.0572,GROUND,INSTALLED
CGWB,MADHYA PRADESH,BHOPAL,PHANDA,MISROD (D),23.1611,77.4689,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,AMBERPET,17.38875,78.518091,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,BEGAMPET,17.446285,78.47417,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,BEGAMPET(BALKAMPET),17.445396,78.451855,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,BOWENPALLY,17.4704,78.4761,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,ERRAGADDA-PZ,17.445875,78.436123,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,ERRAMANZIL,17.416817,78.452923,GROUND,INSTALLED
CGWB,TELANGANA,RANGAREDDY,MAHESWARAM,DUBBACHERLA,17.108582,78.370097,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,GUDIMALKAPUR1,17.384583,78.433203,GROUND,INSTALLED
CGWB,TELANGANA,RANGAREDDY,RANGAREDDY,GUNTAPALLY,17.287871,78.705224,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,KOTI,17.384321,78.484635,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,LANGARHOUSE,17.375996,78.423891,GROUND,INSTALLED
CGWB,TELANGANA,RAJANNA SIRCILLA,VEMULAWADA Ã‚Â®,NAMPALLY-PZ,18.442714,78.854349,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,OSMANIA UNIVERSITY,17.419161,78.529681,GROUND,INSTALLED
CGWB,TELANGANA,SANGAREDDY,SANGAREDDY,SHANTI NAGAR,17.4,78.46,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,THIRUMALGIRI,17.4736,78.5125,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,WEST MAREDPALLY,17.445218,78.501218,GROUND,INSTALLED
CGWB,TELANGANA,JAGTIAL,JAGTIAL,ALIPUR  PZ,18.857396,78.871709,GROUND,INSTALLED
CGWB,TELANGANA,RANGAREDDY,RANGAREDDY,YELIAL-PZ,16.8272,78.365,GROUND,INSTALLED
CGWB,TELANGANA,JAGTIAL,JAGTIAL,KALLEDA  PZ,18.856868,79.004114,GROUND,INSTALLED
CGWB,TELANGANA,JAGTIAL,JAGTIAL,MALLANNAPET  PZ,18.80317,79.002932,GROUND,INSTALLED
CGWB,TELANGANA,JAGITIAL,MEDIPALLY,MANNEGUDEM,18.7476,78.757019,GROUND,INSTALLED
CGWB,TELANGANA,RANGAREDDY,RANGAREDDY,GAWALADODDI,17.430947,78.307954,GROUND,INSTALLED
CGWB,TELANGANA,YADADRI,ATMAKUR(M),CHANDEPALLI,17.5336,79.0936,GROUND,INSTALLED
CGWB,TELANGANA,HYDERABAD,HYDERABAD,BAGH LINGAMPALLY,17.400521,78.500147,GROUND,INSTALLED
CGWB,TELANGANA,JANGAON,JANGAON,DEVRUPALA,17.537664,79.356133,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,MUMMALAPALLE,16.32,77.950278,GROUND,INSTALLED
CGWB,TELANGANA,JANAGAON,NA,GOLLAPALLI,17.521387,79.365855,GROUND,INSTALLED
CGWB,TELANGANA,JANAGAON,PALAKURTHI,GUDUR  PZ,17.742233,79.398399,GROUND,INSTALLED
CGWB,TELANGANA,JANGAON,JANGAON,KOLUKONDA2010  PZ,17.652866,79.335003,GROUND,INSTALLED
CGWB,TELANGANA,JANAGAON,NA,KOTHAPALLI,17.84796,79.304708,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,CHERIAL,MUTSYALA PZ,17.8981,78.9931,GROUND,INSTALLED
CGWB,TELANGANA,SANGAREDDY,SANGAREDDY,ATMAKUR,17.6572,77.9322,GROUND,INSTALLED
CGWB,TELANGANA,JANAGAON,RAGHUNADHAPALLI,NIDIGONDA,17.740517,79.233606,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,NA,RAGHUNATHAPALLE-PZ,17.275666,80.226102,GROUND,INSTALLED
CGWB,TELANGANA,JANAGAON,NA,THATIKONDA  PZ,17.862984,79.302539,GROUND,INSTALLED
CGWB,TELANGANA,JANAGAON,LINGALA GHANPUR,WADICHARLA,17.6603,79.2372,GROUND,INSTALLED
CGWB,TELANGANA,KUMURAMBHEEM ASIFABAD,KERAMERI,DHANORA,19.438396,79.135087,GROUND,INSTALLED
CGWB,TELANGANA,JAYASHANKAR BHUPALPALLY,CHITYAL,CHITYAL2,18.334419,79.679673,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,SIDDIPET,RAMPUR,17.9924,78.7041,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,SIDDIPET,NANGANUR,18.0665,79.0461,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,SIDDIPET,MEDINIPUR,17.904376,78.806176,GROUND,INSTALLED
CGWB,TELANGANA,MULUGU,VENKATAPUR,LAKSHMIDEVPET-PZ,18.2969,79.9628,GROUND,INSTALLED
CGWB,TELANGANA,JAYASHANKAR BHUPALPALLY,NA,MAHADEVPUR1,18.729759,79.979717,GROUND,INSTALLED
CGWB,TELANGANA,MULUGU,MANGAPET,MANGAPETA,18.251833,80.511262,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,SIDDIPET,WARGAL,17.773884,80.5111,GROUND,INSTALLED
CGWB,TELANGANA,MULUGU,GOVINDARAOPET,PROJECTNAGAR-1,18.24635,80.191849,GROUND,INSTALLED
CGWB,TELANGANA,MULUGU,GOVINDRAOPET,PROJECTNAGAR-2,18.246345,80.191856,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,SIDDIPET,GAJWEL,17.8438,78.6921,GROUND,INSTALLED
CGWB,TELANGANA,JOGULAMBA GADWAL,ALAMPUR,ALAMPUR X ROAD,15.9147,78.0183,GROUND,INSTALLED
CGWB,TELANGANA,JOGULAMBA GADWAL,ALAMPUR,ALAMPUR-AQ-I,15.8792,78.1256,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,NERREDA AQ-1,17.14161,80.23731,GROUND,INSTALLED
CGWB,TELANGANA,KAMAREDDY,KAMAREDDY,BICHKONDA-PZ,18.400079,77.725084,GROUND,INSTALLED
CGWB,TELANGANA,KAMAREDDY,KAMAREDDY,KAMAREDDY PZ,18.338943,78.316353,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,SIDDIPET,CHINNAKODUR,18.161667,78.96611,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,JATAPROLE,16.0561,78.2108,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,SIDDIPET,DOMMATA,17.976312,78.979925,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,BURUGUPALLI,18.631083,79.031339,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,THUTIKUNTLA AQ-2,17.10385,80.283437,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,THUTIKUNTLA AQ-1,17.10372,80.283558,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,CHIGURUMAMIDI-PZ,18.24049,79.203357,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,CHINTAKUNTA  PZ,18.442042,79.094064,GROUND,INSTALLED
CGWB,TELANGANA,JANGAON,JANGAON,YELLAMALLA AQ-2,17.703314,79.116057,GROUND,INSTALLED
CGWB,TELANGANA,RANGAREDDY,RANGAREDDY,SHABAD,17.162243,78.133315,GROUND,INSTALLED
CGWB,TELANGANA,RAJANNA SIRCILLA,NA,MANALA,18.628001,78.627611,GROUND,INSTALLED
CGWB,TELANGANA,RAJANNA SIRCILLA,NA,MARRIGUDA,18.5458,78.786892,GROUND,INSTALLED
CGWB,TELANGANA,RAJANNA SIRCILLA,NA,VILASAGAR,18.47167,78.9614,GROUND,INSTALLED
CGWB,TELANGANA,JAYASHANKAR BHUPALPALLY,KATARAM,KATARAM -PZ 3,18.63936,79.951342,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,HUSNABAD,KATKUR,18.04233,79.23827,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,KONDAPALAKAL,18.373225,79.29115,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,KOTHAPALLI  PZ,18.508336,79.077291,GROUND,INSTALLED
CGWB,TELANGANA,RAJANNA SIRCILLA,NA,MUSTABAD,18.28056,78.7185,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,LAKSHMIPUR  PZ,18.44492,79.2834,GROUND,INSTALLED
CGWB,TELANGANA,RAJANNA SIRCILLA,NA,BOINAPALLY,18.47167,78.9614,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,MAGDUMPUR  PZ,18.47473,79.20874,GROUND,INSTALLED
CGWB,TELANGANA,PEDDAPALLI,MANTHANI,MANTHANI-2,18.652127,79.670152,GROUND,INSTALLED
CGWB,TELANGANA,PEDDAPALLI,MANTHANI,MANTHANI-3,18.6525,79.6694,GROUND,INSTALLED
CGWB,TELANGANA,JAGITIAL,MEDIPALLY,MEDIPALLE,18.800404,78.805097,GROUND,INSTALLED
CGWB,TELANGANA,HANUMAKONDA,BHEEMADEVARAPALLLY,MULUKNUR PZ,18.092047,79.368041,GROUND,INSTALLED
CGWB,TELANGANA,JAGITYAL,NA,MUNJAMPALLI,18.77805,79.271779,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,PALLIPADU,17.20321,80.32322,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,NUSTULAPUR PZ1,18.31864,79.177989,GROUND,INSTALLED
CGWB,TELANGANA,JAGTIAL,JAGTIAL,POLOSA,18.83905,78.947604,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,RENUKUNTA  PZ,18.291084,79.123624,GROUND,INSTALLED
CGWB,TELANGANA,SIDDIPET,KOHEDA,SAMUDRALA 2010PZ,18.1097,79.115,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,TATIPALLI  PZ,18.698212,78.975515,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,THIRUMALAPUR  PZ,17.31186,80.03791,GROUND,INSTALLED
CGWB,TELANGANA,PEDDAPALLE,PEDDAPALLE,MUTHARAM -PZ,18.50461,79.62845,GROUND,INSTALLED
CGWB,TELANGANA,WARANGAL,WARANGAL,GUNDRAPALLI,17.787016,79.81524,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,RAMANNAPETA,17.2907,80.14143,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,RAHATHNAGAR,18.64936,78.538285,GROUND,INSTALLED
CGWB,TELANGANA,RAJANNA SIRCILLA,NA,VENKATRAOPALLY 2010PZ,18.435574,78.958911,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,PANDIMADUGU,18.550715,78.536076,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,BABANAGAR,18.710461,78.481213,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,DICHPALLI-PZ(GANNARAM),18.529929,78.244009,GROUND,INSTALLED
CGWB,TELANGANA,BHADRADRI KOTHAGUDEM,NA,KOTHAGUDEM-PZ 1,17.575102,80.631786,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,MADHARAM-PZ,17.54282,80.22654,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,PERKET,18.793704,78.31606,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,NIZAMABAD -2,18.659241,78.116943,GROUND,INSTALLED
CGWB,TELANGANA,KUMURAMBHEEM ASIFABAD,NA,JAINOOR- PZ,19.376751,78.906627,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBABAD,MAHABUBABAD,AMANGAL  PZ,17.593465,79.90997,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,ANNARAM,18.956204,78.201015,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,MUPKAL,18.909562,78.35799,GROUND,INSTALLED
CGWB,TELANGANA,MAHBUBNAGAR,PEBBAIR,AYYAVARIPALLI,16.1289,78.0306,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,INAYATH NAGAR,18.710274,78.553217,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,TADAPAKAL,16.6339,77.9894,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,NANDIPET,16.7475,78.1447,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,NA,KADTHAL,16.976571,78.501514,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,ADDAKAL,KANDUR-AQ-I,16.5567,77.96,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,MAHABUBNAGAR,16.7514,78.0003,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,LAKHORA,16.5106,77.5025,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,NACHARLA,16.906555,77.850488,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,BALANAGAR,PEDDAREVALLI-PZ,16.904388,78.261043,GROUND,INSTALLED
CGWB,TELANGANA,NIRMAL,NIRMAL,RAJURA,16.5664,77.9408,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,TIRTHALA,16.5158,78.3597,GROUND,INSTALLED
CGWB,TELANGANA,NALGONDA,NALGONDA,CHINNAMPALLI,16.8906,78.4133,GROUND,INSTALLED
CGWB,TELANGANA,NALGONDA,NALGONDA,CHINTAPALLI,16.4464,78.7542,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,BALANAGAR,BALANAGAR 2012PZ,16.9447,78.1778,GROUND,INSTALLED
CGWB,TELANGANA,JOGULAMBA,JOGULAMBA,BEECHPALLY-PZ,16.1603,77.9286,GROUND,INSTALLED
CGWB,TELANGANA,MAHBUBNAGAR,NA,CHAGAPUR-PZ,16.0342,77.8344,GROUND,INSTALLED
CGWB,TELANGANA,NALGONDA,NALGONDA,KURAMAPALLI,16.8869,78.794866,GROUND,INSTALLED
CGWB,TELANGANA,RANGAREDDY,NA,GANTLAVELLI-PZ,16.995,78.2467,GROUND,INSTALLED
CGWB,TELANGANA,WANAPARTHY,NA,GOPALPET-PZ,16.3847,78.1447,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,MADHARAM,16.669712,78.368995,GROUND,INSTALLED
CGWB,TELANGANA,WANAPARTHY,PANGAL,KETHEPALLI,16.1961,78.1594,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,SAINPET,16.304965,78.462335,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,MANNAUR-PZ,16.3739,78.7714,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,BIJINAPALLY,MANGANUR,16.5822,78.1558,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,UPPUNUNTHALA,16.3739,78.7714,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,CHINNABHEERAVALI,17.04224,80.31891,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,KODAIR,NARSAIAHPALLI,16.181347,78.242745,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,PEDDA MULGERA-PZ 1,16.6569,78.0739,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,LINGALA,16.6569,78.0739,GROUND,INSTALLED
CGWB,TELANGANA,WANAPARTHY,WANAPARTHY,PEDDADAGADA,16.0503,78.1644,GROUND,INSTALLED
CGWB,TELANGANA,MAHBUBNAGAR,NA,POLKAMPALLI,16.5744,78.5631,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,TARNIKAL,16.645704,78.437205,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,URKONDA,URUKONDA,16.7281,78.4089,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,SINGAIPALLE,16.301855,78.199474,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,MUSTHIKUNTLA,17.043593,80.22995,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,AMANGAL,VITHAYAPALLI,16.8822,78.5283,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,MAHASAMUDHRAM,16.2199,78.3085,GROUND,INSTALLED
CGWB,TELANGANA,MANCHERIAL,MANCHERIAL,BHIMINI -PZ 1,19.195912,79.580241,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,ALIPUR,16.462379,78.172776,GROUND,INSTALLED
CGWB,TELANGANA,MANCHERIAL,MANCHERIAL,DANDEPALLY-PZ,19.004302,79.144504,GROUND,INSTALLED
CGWB,TELANGANA,MANCHERIAL,MANCHERIAL,JANNARAM - PZ,19.116348,79.010458,GROUND,INSTALLED
CGWB,TELANGANA,MANCHERIAL,MANCHERIAL,MANCHERIAL -PZ- 2,18.894729,79.448547,GROUND,INSTALLED
CGWB,TELANGANA,MULUGU,MULUGU,KATAPURAM,18.162306,80.400668,GROUND,INSTALLED
CGWB,TELANGANA,BHADRADRI KOTHAGUDEM,NA,GUTTAGUDEM,17.47154,80.87698,GROUND,INSTALLED
CGWB,TELANGANA,MEDAK,MEDAK,AVANCHA,17.7244,78.2503,GROUND,INSTALLED
CGWB,TELANGANA,MEDAK,MEDAK,BODAGATTU,18.051531,77.975562,GROUND,INSTALLED
CGWB,TELANGANA,SANGAREDDY,SANGAREDDY,CHALKI,17.9086,77.6833,GROUND,INSTALLED
CGWB,TELANGANA,SANGAREDDY,SANGAREDDY,DEVYANAYAK TANDA,18.260715,77.599568,GROUND,INSTALLED
